Time,WM1,WM2,WM3,WM4,WM5
14:38:26.052,0,0,1,0,0
14:38:26.563,0,0,1,0,0
14:38:26.563,0,0,0,0,0
14:38:27.072,0,0,0,0,0
14:38:27.072,0,0,1,0,0
14:38:27.580,0,0,1,0,0
14:38:27.580,0,0,0,0,0
14:38:28.080,0,0,0,0,0
14:38:28.080,0,0,1,0,0
14:38:28.589,0,0,1,0,0
14:38:28.589,0,0,0,0,0
14:38:29.095,0,0,0,0,0
14:38:29.095,0,0,1,0,0
14:38:29.593,0,0,1,0,0
14:38:29.593,0,0,0,0,0
14:38:30.141,0,0,0,0,0
14:38:30.141,0,0,1,0,0
14:38:30.645,0,0,1,0,0
14:38:30.645,0,0,0,0,0
14:38:31.160,0,0,0,0,0
14:38:31.160,0,0,1,0,0
14:38:31.668,0,0,1,0,0
14:38:31.668,0,0,0,0,0
14:38:32.193,0,0,0,0,0
14:38:32.193,0,0,1,0,0
14:38:32.605,0,0,1,0,0
14:38:32.605,1,0,1,0,0
14:38:32.710,1,0,1,0,0
14:38:32.710,1,0,0,0,0
14:38:33.217,1,0,0,0,0
14:38:33.217,1,0,1,0,0
14:38:33.440,1,0,1,0,0
14:38:33.440,0,0,1,0,0
14:38:33.724,0,0,1,0,0
14:38:33.724,0,0,0,0,0
14:38:33.776,0,1,0,0,0
14:38:33.776,0,0,0,0,0
14:38:34.259,0,0,1,0,0
14:38:34.259,0,0,0,0,0
14:39:22.302,0,0,1,0,0
14:39:22.302,0,0,0,0,0
14:39:32.341,1,0,0,0,0
14:39:32.341,0,0,0,0,0
14:40:29.167,1,0,0,0,0
14:40:29.167,0,0,0,0,0
14:40:29.359,1,0,0,0,0
14:40:29.359,0,0,0,0,0
14:40:29.779,0,1,0,0,0
14:40:29.779,0,0,0,0,0
14:40:29.931,0,1,0,0,0
14:40:29.931,0,0,0,0,0
14:40:30.279,0,0,1,0,0
14:40:30.279,0,0,0,0,0
14:40:30.441,0,0,1,0,0
14:40:30.441,0,0,0,0,0
14:40:41.387,0,0,0,0,0
14:40:41.387,0,0,1,0,0
14:40:41.467,0,0,1,0,0
14:40:41.467,0,0,0,0,0
14:40:41.980,0,0,0,0,0
14:40:41.980,0,0,1,0,0
14:40:42.488,0,0,1,0,0
14:40:42.488,0,0,0,0,0
14:40:42.992,0,0,0,0,0
14:40:42.992,0,0,1,0,0
14:40:43.518,0,0,1,0,0
14:40:43.518,0,0,0,0,0
14:40:43.585,0,0,0,0,0
14:40:43.585,1,0,0,0,0
14:40:43.672,1,0,0,0,0
14:40:43.672,0,0,0,0,0
14:40:44.023,0,0,0,0,0
14:40:44.023,0,0,1,0,0
14:40:44.527,0,0,1,0,0
14:40:44.527,0,0,0,0,0
14:40:45.027,0,0,0,0,0
14:40:45.027,0,0,1,0,0
14:40:45.476,0,0,1,0,0
14:40:45.476,1,0,1,0,0
14:40:45.545,1,0,1,0,0
14:40:45.545,1,0,0,0,0
14:40:46.060,1,0,0,0,0
14:40:46.060,1,0,1,0,0
