Time,WM1,WM2,WM3,WM4,WM5
00:45:27.833,1,0,0,1,0
00:45:27.833,1,0,0,1,1
00:45:27.840,1,0,0,1,1
00:45:27.840,1,0,0,0,1
00:45:27.840,1,0,0,0,1
00:45:27.840,0,0,0,0,1
00:45:28.452,0,0,0,0,1
00:45:28.452,0,0,0,0,0
00:45:28.452,0,0,0,0,0
00:45:28.452,0,0,0,1,0
00:45:29.065,0,0,0,1,0
00:45:29.065,0,0,0,1,1
00:45:29.065,0,0,0,1,1
00:45:29.065,0,0,0,0,1
03:04:19.766,0,0,0,0,1
03:04:19.766,1,0,0,0,1
03:04:19.768,1,0,0,0,1
03:04:19.768,1,0,0,0,0
03:04:19.768,1,0,0,0,0
03:04:19.768,1,0,0,1,0
03:04:20.380,1,0,0,1,0
03:04:20.380,1,0,0,1,1
03:04:20.380,1,0,0,1,1
03:04:20.380,1,0,0,0,1
03:04:20.981,1,0,0,0,1
03:04:20.981,1,0,0,0,0
03:04:20.981,1,0,0,0,0
03:04:20.981,1,0,0,1,0
03:04:21.581,1,0,0,1,0
03:04:21.581,0,0,0,1,0
03:04:21.581,0,0,0,1,0
03:04:21.581,0,0,0,1,1
03:04:21.581,0,0,0,1,1
03:04:21.581,0,0,0,0,1
03:04:22.196,0,0,0,0,1
03:04:22.196,0,0,0,0,0
03:04:22.196,0,0,0,0,0
03:04:22.196,0,0,0,1,0
03:04:22.956,0,0,0,1,0
03:04:22.956,0,0,0,1,1
03:04:22.956,0,0,0,1,1
03:04:22.956,0,0,0,0,1
03:04:23.382,0,0,0,0,1
03:04:23.382,1,0,0,0,1
03:04:23.598,1,0,0,0,1
03:04:23.598,1,0,0,0,0
03:04:23.598,1,0,0,0,0
03:04:23.598,1,0,0,1,0
03:04:24.207,1,0,0,1,0
03:04:24.207,1,0,0,1,1
03:04:24.207,1,0,0,1,1
03:04:24.207,1,0,0,0,1
03:04:24.850,1,0,0,0,1
03:04:24.850,1,0,0,0,0
03:04:24.850,1,0,0,0,0
03:04:24.850,1,0,0,1,0
03:04:25.221,1,0,0,1,0
03:04:25.221,0,0,0,1,0
03:04:25.539,0,0,0,1,0
03:04:25.539,0,0,0,1,1
03:04:25.539,0,0,0,1,1
03:04:25.539,0,0,0,0,1
03:04:26.153,0,0,0,0,1
03:04:26.153,0,0,0,0,0
03:04:26.153,0,0,0,0,0
03:04:26.153,0,0,0,1,0
03:04:26.752,0,0,0,1,0
03:04:26.752,0,0,0,1,1
03:04:26.752,0,0,0,1,1
03:04:26.752,0,0,0,0,1
03:04:27.146,0,0,0,0,1
03:04:27.146,1,0,0,0,1
03:04:27.396,1,0,0,0,1
03:04:27.396,1,0,0,0,0
03:04:27.396,1,0,0,0,0
03:04:27.396,1,0,0,1,0
03:04:28.172,1,0,0,1,0
03:04:28.172,1,0,0,1,1
03:04:28.172,1,0,0,1,1
03:04:28.172,1,0,0,0,1
03:04:28.778,1,0,0,0,1
03:04:28.778,1,0,0,0,0
03:04:28.778,1,0,0,0,0
03:04:28.778,1,0,0,1,0
03:04:28.950,1,0,0,1,0
03:04:28.950,0,0,0,1,0
03:04:29.378,0,0,0,1,0
03:04:29.378,0,0,0,1,1
03:04:29.378,0,0,0,1,1
03:04:29.378,0,0,0,0,1
03:04:29.979,0,0,0,0,1
03:04:29.979,0,0,0,0,0
03:04:29.979,0,0,0,0,0
03:04:29.979,0,0,0,1,0
03:04:30.595,0,0,0,1,0
03:04:30.595,0,0,0,1,1
03:04:30.595,0,0,0,1,1
03:04:30.595,0,0,0,0,1
03:04:30.753,0,0,0,0,1
03:04:30.753,1,0,0,0,1
03:04:31.291,1,0,0,0,1
03:04:31.291,1,0,0,0,0
03:04:31.291,1,0,0,0,0
03:04:31.291,1,0,0,1,0
03:04:31.891,1,0,0,1,0
03:04:31.891,1,0,0,1,1
03:04:31.891,1,0,0,1,1
03:04:31.891,1,0,0,0,1
03:04:32.492,1,0,0,0,1
03:04:32.492,1,0,0,0,0
03:04:32.492,1,0,0,0,0
03:04:32.492,1,0,0,1,0
03:04:32.554,1,0,0,1,0
03:04:32.554,0,0,0,1,0
03:04:33.107,0,0,0,1,0
03:04:33.107,0,0,0,1,1
03:04:33.107,0,0,0,1,1
03:04:33.107,0,0,0,0,1
03:04:33.708,0,0,0,0,1
03:04:33.708,0,0,0,0,0
03:04:33.708,0,0,0,0,0
03:04:33.708,0,0,0,1,0
03:04:34.307,0,0,0,1,0
03:04:34.307,0,0,0,1,1
03:04:34.307,0,0,0,1,1
03:04:34.307,0,0,0,0,1
03:04:34.449,0,0,0,0,1
03:04:34.449,1,0,0,0,1
03:04:35.017,1,0,0,0,1
03:04:35.017,1,0,0,0,0
03:04:35.017,1,0,0,0,0
03:04:35.017,1,0,0,1,0
03:04:35.721,1,0,0,1,0
03:04:35.721,1,0,0,1,1
03:04:35.725,1,0,0,1,1
03:04:35.725,1,0,0,0,1
03:04:36.252,1,0,0,0,1
03:04:36.252,0,0,0,0,1
03:04:36.387,0,0,0,0,1
03:04:36.387,0,0,0,0,0
03:04:36.394,0,0,0,0,0
03:04:36.394,0,0,0,1,0
03:04:36.996,0,0,0,1,0
03:04:36.996,0,0,0,1,1
03:04:36.996,0,0,0,1,1
03:04:36.996,0,0,0,0,1
03:04:37.643,0,0,0,0,1
03:04:37.643,0,0,0,0,0
03:04:37.643,0,0,0,0,0
03:04:37.643,0,0,0,1,0
03:04:38.116,0,0,0,1,0
03:04:38.116,1,0,0,1,0
03:04:38.418,1,0,0,1,0
03:04:38.418,1,0,0,1,1
03:04:38.418,1,0,0,1,1
03:04:38.418,1,0,0,0,1
03:04:39.049,1,0,0,0,1
03:04:39.049,1,0,0,0,0
03:04:39.049,1,0,0,0,0
03:04:39.049,1,0,0,1,0
03:04:39.744,1,0,0,1,0
03:04:39.744,1,0,0,1,1
03:04:39.744,1,0,0,1,1
03:04:39.744,1,0,0,0,1
03:04:39.954,1,0,0,0,1
03:04:39.954,0,0,0,0,1
03:04:40.377,0,0,0,0,1
03:04:40.377,0,0,0,0,0
03:04:40.377,0,0,0,0,0
03:04:40.377,0,0,0,1,0
03:04:41.168,0,0,0,1,0
03:04:41.168,0,0,0,1,1
03:04:41.168,0,0,0,1,1
03:04:41.168,0,0,0,0,1
03:04:41.787,0,0,0,0,1
03:04:41.787,1,0,0,0,1
03:04:41.787,1,0,0,0,1
03:04:41.787,1,0,0,0,0
03:04:41.787,1,0,0,0,0
03:04:41.787,1,0,0,1,0
03:04:42.567,1,0,0,1,0
03:04:42.567,1,0,0,1,1
03:04:42.569,1,0,0,1,1
03:04:42.569,1,0,0,0,1
03:04:43.523,1,0,0,0,1
03:04:43.523,1,0,0,0,0
03:04:43.523,1,0,0,0,0
03:04:43.523,1,0,0,1,0
03:04:43.756,1,0,0,1,0
03:04:43.756,0,0,0,1,0
03:04:44.138,0,0,0,1,0
03:04:44.138,0,0,0,1,1
03:04:44.138,0,0,0,1,1
03:04:44.138,0,0,0,0,1
03:04:44.792,0,0,0,0,1
03:04:44.792,0,0,0,0,0
03:04:44.792,0,0,0,0,0
03:04:44.792,0,0,0,1,0
03:04:45.804,0,0,0,1,0
03:04:45.804,0,0,0,1,1
03:04:45.808,0,0,0,1,1
03:04:45.808,0,0,0,0,1
03:04:45.808,0,0,0,0,1
03:04:45.808,1,0,0,0,1
03:04:46.569,1,0,0,0,1
03:04:46.569,1,0,0,0,0
03:04:46.569,1,0,0,0,0
03:04:46.569,1,0,0,1,0
03:04:47.228,1,0,0,1,0
03:04:47.228,1,0,0,1,1
03:04:47.228,1,0,0,1,1
