Time,WM1,WM2,WM3,WM4,WM5
09:49:43.015,0,0,0,0,0
09:49:43.529,0,0,0,0,0
09:49:43.529,1,0,0,0,0
09:49:44.030,1,0,0,0,0
09:49:44.030,0,0,0,0,0
09:49:44.531,0,0,0,0,0
09:49:44.531,1,0,0,0,0
09:49:45.067,1,0,0,0,0
09:49:45.067,0,0,0,0,0
09:49:45.571,0,0,0,0,0
09:49:45.571,1,0,0,0,0
09:49:46.079,1,0,0,0,0
09:49:46.079,0,0,0,0,0
09:49:46.593,0,0,0,0,0
09:49:46.593,1,0,0,0,0
09:49:47.133,1,0,0,0,0
09:49:47.133,0,0,0,0,0
09:49:47.640,0,0,0,0,0
09:49:47.640,1,0,0,0,0
09:49:48.143,1,0,0,0,0
09:49:48.143,0,0,0,0,0
09:49:48.643,0,0,0,0,0
09:49:48.643,1,0,0,0,0
09:49:49.172,1,0,0,0,0
09:49:49.172,0,0,0,0,0
09:49:49.672,0,0,0,0,0
09:49:49.672,1,0,0,0,0
09:49:50.173,1,0,0,0,0
09:49:50.173,0,0,0,0,0
09:49:50.686,0,0,0,0,0
09:49:50.686,1,0,0,0,0
09:49:51.236,1,0,0,0,0
09:49:51.236,0,0,0,0,0
09:49:51.750,0,0,0,0,0
09:49:51.750,1,0,0,0,0
09:49:52.264,1,0,0,0,0
09:49:52.264,0,0,0,0,0
09:49:52.765,0,0,0,0,0
09:49:52.765,1,0,0,0,0
09:49:53.266,1,0,0,0,0
09:49:53.266,0,0,0,0,0
09:49:53.766,0,0,0,0,0
09:49:53.766,1,0,0,0,0
09:49:54.386,1,0,0,0,0
09:49:54.386,0,0,0,0,0
09:49:54.900,0,0,0,0,0
09:49:54.900,1,0,0,0,0
09:49:55.408,1,0,0,0,0
09:49:55.408,0,0,0,0,0
09:49:55.915,0,0,0,0,0
09:49:55.915,1,0,0,0,0
09:49:56.423,1,0,0,0,0
09:49:56.423,0,0,0,0,0
09:49:56.935,0,0,0,0,0
09:49:56.935,1,0,0,0,0
09:49:57.445,1,0,0,0,0
09:49:57.445,0,0,0,0,0
09:49:57.952,0,0,0,0,0
09:49:57.952,1,0,0,0,0
09:49:58.457,1,0,0,0,0
09:49:58.457,0,0,0,0,0
09:49:58.964,0,0,0,0,0
09:49:58.964,1,0,0,0,0
09:49:59.465,1,0,0,0,0
09:49:59.465,0,0,0,0,0
09:49:59.975,0,0,0,0,0
09:49:59.975,1,0,0,0,0
09:50:00.480,1,0,0,0,0
09:50:00.480,0,0,0,0,0
09:50:00.997,0,0,0,0,0
09:50:00.997,1,0,0,0,0
09:50:01.507,1,0,0,0,0
09:50:01.507,0,0,0,0,0
09:50:02.013,0,0,0,0,0
09:50:02.013,1,0,0,0,0
09:50:02.519,1,0,0,0,0
09:50:02.519,0,0,0,0,0
09:50:03.028,0,0,0,0,0
09:50:03.028,1,0,0,0,0
09:50:03.535,1,0,0,0,0
09:50:03.535,0,0,0,0,0
09:50:04.058,0,0,0,0,0
09:50:04.058,1,0,0,0,0
09:50:04.569,1,0,0,0,0
09:50:04.569,0,0,0,0,0
09:50:05.078,0,0,0,0,0
09:50:05.078,1,0,0,0,0
09:50:05.604,1,0,0,0,0
09:50:05.604,0,0,0,0,0
09:50:06.120,0,0,0,0,0
09:50:06.120,1,0,0,0,0
09:50:06.629,1,0,0,0,0
09:50:06.629,0,0,0,0,0
09:50:07.139,0,0,0,0,0
09:50:07.139,1,0,0,0,0
09:50:07.652,1,0,0,0,0
09:50:07.652,0,0,0,0,0
09:50:08.168,0,0,0,0,0
09:50:08.168,1,0,0,0,0
09:50:08.672,1,0,0,0,0
09:50:08.672,0,0,0,0,0
09:50:09.178,0,0,0,0,0
09:50:09.178,1,0,0,0,0
09:50:09.686,1,0,0,0,0
09:50:09.686,0,0,0,0,0
09:50:10.196,0,0,0,0,0
09:50:10.196,1,0,0,0,0
09:50:10.704,1,0,0,0,0
09:50:10.704,0,0,0,0,0
09:50:11.211,0,0,0,0,0
09:50:11.211,1,0,0,0,0
09:50:11.719,1,0,0,0,0
09:50:11.719,0,0,0,0,0
09:50:12.228,0,0,0,0,0
09:50:12.228,1,0,0,0,0
09:50:12.738,1,0,0,0,0
09:50:12.738,0,0,0,0,0
09:50:13.244,0,0,0,0,0
09:50:13.244,1,0,0,0,0
09:50:13.752,1,0,0,0,0
09:50:13.752,0,0,0,0,0
09:50:14.262,0,0,0,0,0
09:50:14.262,1,0,0,0,0
09:50:14.767,1,0,0,0,0
09:50:14.767,0,0,0,0,0
09:50:15.276,0,0,0,0,0
09:50:15.276,1,0,0,0,0
09:50:15.787,1,0,0,0,0
09:50:15.787,0,0,0,0,0
09:50:16.297,0,0,0,0,0
09:50:16.297,1,0,0,0,0
09:50:16.805,1,0,0,0,0
09:50:16.805,0,0,0,0,0
09:50:17.316,0,0,0,0,0
09:50:17.316,1,0,0,0,0
09:50:17.826,1,0,0,0,0
09:50:17.826,0,0,0,0,0
09:50:18.330,0,0,0,0,0
09:50:18.330,1,0,0,0,0
09:50:18.839,1,0,0,0,0
09:50:18.839,0,0,0,0,0
09:50:19.346,0,0,0,0,0
09:50:19.346,1,0,0,0,0
09:50:19.857,1,0,0,0,0
09:50:19.857,0,0,0,0,0
09:50:20.365,0,0,0,0,0
09:50:20.365,1,0,0,0,0
09:50:20.872,1,0,0,0,0
09:50:20.872,0,0,0,0,0
09:50:21.383,0,0,0,0,0
09:50:21.383,1,0,0,0,0
09:50:21.890,1,0,0,0,0
09:50:21.890,0,0,0,0,0
09:50:22.402,0,0,0,0,0
09:50:22.402,1,0,0,0,0
09:50:22.908,1,0,0,0,0
09:50:22.908,0,0,0,0,0
09:50:23.419,0,0,0,0,0
09:50:23.419,1,0,0,0,0
09:50:23.927,1,0,0,0,0
09:50:23.927,0,0,0,0,0
09:50:24.437,0,0,0,0,0
09:50:24.437,1,0,0,0,0
09:50:24.950,1,0,0,0,0
09:50:24.950,0,0,0,0,0
09:50:25.461,0,0,0,0,0
09:50:25.461,1,0,0,0,0
09:50:25.966,1,0,0,0,0
09:50:25.966,0,0,0,0,0
09:50:26.473,0,0,0,0,0
09:50:26.473,1,0,0,0,0
09:50:26.979,1,0,0,0,0
09:50:26.979,0,0,0,0,0
09:50:27.483,0,0,0,0,0
09:50:27.483,1,0,0,0,0
09:50:27.993,1,0,0,0,0
09:50:27.993,0,0,0,0,0
09:50:28.501,0,0,0,0,0
09:50:28.501,1,0,0,0,0
09:50:29.009,1,0,0,0,0
09:50:29.009,0,0,0,0,0
09:50:29.519,0,0,0,0,0
09:50:29.519,1,0,0,0,0
09:50:30.028,1,0,0,0,0
09:50:30.028,0,0,0,0,0
09:50:30.537,0,0,0,0,0
09:50:30.537,1,0,0,0,0
09:50:31.048,1,0,0,0,0
09:50:31.048,0,0,0,0,0
09:50:31.556,0,0,0,0,0
09:50:31.556,1,0,0,0,0
09:50:32.065,1,0,0,0,0
09:50:32.065,0,0,0,0,0
09:50:32.574,0,0,0,0,0
09:50:32.574,1,0,0,0,0
09:50:33.078,1,0,0,0,0
09:50:33.078,0,0,0,0,0
09:50:33.586,0,0,0,0,0
09:50:33.586,1,0,0,0,0
09:50:34.093,1,0,0,0,0
09:50:34.093,0,0,0,0,0
09:50:34.599,0,0,0,0,0
09:50:34.599,1,0,0,0,0
09:50:35.106,1,0,0,0,0
09:50:35.106,0,0,0,0,0
09:50:35.607,0,0,0,0,0
09:50:35.607,1,0,0,0,0
09:50:36.114,1,0,0,0,0
09:50:36.114,0,0,0,0,0
09:50:36.621,0,0,0,0,0
09:50:36.621,1,0,0,0,0
09:50:37.130,1,0,0,0,0
09:50:37.130,0,0,0,0,0
09:50:37.639,0,0,0,0,0
09:50:37.639,1,0,0,0,0
09:50:38.147,1,0,0,0,0
09:50:38.147,0,0,0,0,0
09:50:38.655,0,0,0,0,0
09:50:38.655,1,0,0,0,0
09:50:39.164,1,0,0,0,0
09:50:39.164,0,0,0,0,0
09:50:39.675,0,0,0,0,0
09:50:39.675,1,0,0,0,0
09:50:40.182,1,0,0,0,0
09:50:40.182,0,0,0,0,0
09:50:40.691,0,0,0,0,0
09:50:40.691,1,0,0,0,0
09:50:41.198,1,0,0,0,0
09:50:41.198,0,0,0,0,0
09:50:41.708,0,0,0,0,0
09:50:41.708,1,0,0,0,0
09:50:42.229,1,0,0,0,0
09:50:42.229,0,0,0,0,0
09:50:42.739,0,0,0,0,0
09:50:42.739,1,0,0,0,0
09:50:43.245,1,0,0,0,0
09:50:43.245,0,0,0,0,0
09:50:43.751,0,0,0,0,0
09:50:43.751,1,0,0,0,0
09:50:44.256,1,0,0,0,0
09:50:44.256,0,0,0,0,0
09:50:44.752,0,0,0,0,0
09:50:44.752,1,0,0,0,0
09:50:45.267,1,0,0,0,0
09:50:45.267,0,0,0,0,0
09:50:45.777,0,0,0,0,0
09:50:45.777,1,0,0,0,0
09:50:46.286,1,0,0,0,0
09:50:46.286,0,0,0,0,0
09:50:46.794,0,0,0,0,0
09:50:46.794,1,0,0,0,0
09:50:47.303,1,0,0,0,0
09:50:47.303,0,0,0,0,0
09:50:47.811,0,0,0,0,0
09:50:47.811,1,0,0,0,0
09:50:48.317,1,0,0,0,0
09:50:48.317,0,0,0,0,0
09:50:48.826,0,0,0,0,0
09:50:48.826,1,0,0,0,0
09:50:49.333,1,0,0,0,0
09:50:49.333,0,0,0,0,0
09:50:49.842,0,0,0,0,0
09:50:49.842,1,0,0,0,0
09:50:50.349,1,0,0,0,0
09:50:50.349,0,0,0,0,0
09:50:50.858,0,0,0,0,0
09:50:50.858,1,0,0,0,0
09:50:51.365,1,0,0,0,0
09:50:51.365,0,0,0,0,0
09:50:51.887,0,0,0,0,0
09:50:51.887,1,0,0,0,0
09:50:52.402,1,0,0,0,0
09:50:52.402,0,0,0,0,0
09:50:52.908,0,0,0,0,0
09:50:52.908,1,0,0,0,0
09:50:53.409,1,0,0,0,0
09:50:53.409,0,0,0,0,0
09:50:53.922,0,0,0,0,0
09:50:53.922,1,0,0,0,0
09:50:54.427,1,0,0,0,0
09:50:54.427,0,0,0,0,0
09:50:54.933,0,0,0,0,0
09:50:54.933,1,0,0,0,0
09:50:55.450,1,0,0,0,0
09:50:55.450,0,0,0,0,0
09:50:55.961,0,0,0,0,0
09:50:55.961,1,0,0,0,0
09:50:56.469,1,0,0,0,0
09:50:56.469,0,0,0,0,0
09:50:56.977,0,0,0,0,0
09:50:56.977,1,0,0,0,0
09:50:57.491,1,0,0,0,0
09:50:57.491,0,0,0,0,0
09:50:58.008,0,0,0,0,0
09:50:58.008,1,0,0,0,0
09:50:58.515,1,0,0,0,0
09:50:58.515,0,0,0,0,0
09:50:59.023,0,0,0,0,0
09:50:59.023,1,0,0,0,0
